Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-31 11:30:00-04:00,382.07501220703125,382.32000732421875,381.5799865722656,382.2099914550781,378543,0.0,0.0,0.0
2024-05-31 12:30:00-04:00,382.20001220703125,383.3999938964844,382.125,383.3092956542969,404575,0.0,0.0,0.0
2024-05-31 13:30:00-04:00,383.3299865722656,384.260009765625,383.2799987792969,383.9700012207031,307877,0.0,0.0,0.0
2024-05-31 14:30:00-04:00,383.9700012207031,384.50030517578125,383.760009765625,384.17999267578125,708374,0.0,0.0,0.0
2024-05-31 15:30:00-04:00,384.2900085449219,387.6099853515625,384.05999755859375,387.510009765625,1580287,0.0,0.0,0.0
2024-06-03 09:30:00-04:00,387.8699951171875,387.8900146484375,386.17498779296875,386.989990234375,840531,0.0,0.0,0.0
2024-06-03 10:30:00-04:00,387.0799865722656,387.0799865722656,385.0199890136719,385.3500061035156,522943,0.0,0.0,0.0
2024-06-03 11:30:00-04:00,385.010009765625,385.010009765625,383.4049987792969,383.480712890625,216399,0.0,0.0,0.0
2024-06-03 12:30:00-04:00,383.4549865722656,384.04998779296875,382.92999267578125,384.0,422044,0.0,0.0,0.0
2024-06-03 13:30:00-04:00,384.0,384.94000244140625,383.9800109863281,384.6199951171875,325163,0.0,0.0,0.0
2024-06-03 14:30:00-04:00,384.67999267578125,385.5199890136719,384.6719970703125,385.3299865722656,235120,0.0,0.0,0.0
2024-06-03 15:30:00-04:00,385.3299865722656,386.2799987792969,385.05999755859375,386.260009765625,558096,0.0,0.0,0.0
2024-06-04 09:30:00-04:00,385.0,387.1689147949219,384.5400085449219,387.1600036621094,615177,0.0,0.0,0.0
2024-06-04 10:30:00-04:00,387.1499938964844,387.29998779296875,385.6000061035156,385.9200134277344,308584,0.0,0.0,0.0
2024-06-04 11:30:00-04:00,385.8999938964844,386.0400085449219,385.260009765625,385.9205017089844,144031,0.0,0.0,0.0
2024-06-04 12:30:00-04:00,385.8900146484375,386.8380126953125,385.7200012207031,386.8380126953125,143145,0.0,0.0,0.0
2024-06-04 13:30:00-04:00,386.90679931640625,388.3463134765625,386.42999267578125,388.2900085449219,165290,0.0,0.0,0.0
2024-06-04 14:30:00-04:00,388.29998779296875,388.3782958984375,386.42999267578125,387.0201110839844,459815,0.0,0.0,0.0
2024-06-04 15:30:00-04:00,387.0299987792969,387.7099914550781,386.739990234375,387.5199890136719,849571,0.0,0.0,0.0
2024-06-05 09:30:00-04:00,388.6000061035156,388.6000061035156,385.96990966796875,386.44000244140625,529858,0.0,0.0,0.0
2024-06-05 10:30:00-04:00,386.6099853515625,387.8900146484375,386.5237121582031,387.82000732421875,228142,0.0,0.0,0.0
2024-06-05 11:30:00-04:00,387.8299865722656,388.409912109375,387.5,387.79998779296875,224759,0.0,0.0,0.0
2024-06-05 12:30:00-04:00,387.79998779296875,388.2699890136719,387.3800048828125,387.8500061035156,231548,0.0,0.0,0.0
2024-06-05 13:30:00-04:00,387.95001220703125,388.57000732421875,387.67999267578125,388.54998779296875,220869,0.0,0.0,0.0
2024-06-05 14:30:00-04:00,388.54998779296875,388.9700012207031,388.25,388.2799072265625,425859,0.0,0.0,0.0
2024-06-05 15:30:00-04:00,388.20001220703125,388.7099914550781,387.92999267578125,388.5299987792969,286931,0.0,0.0,0.0
2024-06-06 09:30:00-04:00,388.80999755859375,390.5899963378906,387.8900146484375,389.748291015625,544136,0.0,0.0,0.0
2024-06-06 10:30:00-04:00,389.75,389.75,388.5751037597656,389.25,328446,0.0,0.0,0.0
2024-06-06 11:30:00-04:00,389.239990234375,389.3299865722656,388.5899963378906,388.7449951171875,218065,0.0,0.0,0.0
2024-06-06 12:30:00-04:00,388.6986083984375,389.1499938964844,388.5799865722656,389.05999755859375,113256,0.0,0.0,0.0
2024-06-06 13:30:00-04:00,389.05999755859375,389.20001220703125,387.7850036621094,388.4800109863281,328977,0.0,0.0,0.0
2024-06-06 14:30:00-04:00,388.3843994140625,389.57000732421875,388.2900085449219,389.4700012207031,323348,0.0,0.0,0.0
2024-06-06 15:30:00-04:00,389.4700012207031,389.4700012207031,389.0199890136719,389.3399963378906,327012,0.0,0.0,0.0
2024-06-07 09:30:00-04:00,388.8800048828125,390.3900146484375,387.8900146484375,390.3500061035156,500753,0.0,0.0,0.0
2024-06-07 10:30:00-04:00,390.29998779296875,391.6199951171875,389.489990234375,390.1400146484375,407795,0.0,0.0,0.0
2024-06-07 11:30:00-04:00,390.1400146484375,390.4100036621094,389.760009765625,390.05999755859375,159018,0.0,0.0,0.0
2024-06-07 12:30:00-04:00,390.0899963378906,390.6600036621094,389.5199890136719,390.2799987792969,166516,0.0,0.0,0.0
2024-06-07 13:30:00-04:00,390.239990234375,390.3500061035156,388.69000244140625,389.5450134277344,226945,0.0,0.0,0.0
2024-06-07 14:30:00-04:00,389.4100036621094,389.972900390625,388.8900146484375,389.2200012207031,238320,0.0,0.0,0.0
2024-06-07 15:30:00-04:00,389.17999267578125,389.31500244140625,388.32000732421875,388.5199890136719,207588,0.0,0.0,0.0
2024-06-10 09:30:00-04:00,388.0299987792969,389.1000061035156,387.19000244140625,388.2300109863281,434551,0.0,0.0,0.0
2024-06-10 10:30:00-04:00,388.1600036621094,388.29998779296875,387.4700012207031,387.8599853515625,145790,0.0,0.0,0.0
2024-06-10 11:30:00-04:00,387.95001220703125,388.5199890136719,387.9100036621094,388.2099914550781,105666,0.0,0.0,0.0
2024-06-10 12:30:00-04:00,388.2300109863281,388.3399963378906,387.82501220703125,388.2699890136719,97692,0.0,0.0,0.0
2024-06-10 13:30:00-04:00,388.2900085449219,389.2099914550781,388.20001220703125,388.8399963378906,145903,0.0,0.0,0.0
2024-06-10 14:30:00-04:00,388.8399963378906,389.3599853515625,388.7900085449219,389.04998779296875,135743,0.0,0.0,0.0
2024-06-10 15:30:00-04:00,389.0400085449219,389.3399963378906,388.6199951171875,389.29998779296875,287527,0.0,0.0,0.0
2024-06-11 09:30:00-04:00,387.6600036621094,387.82000732421875,384.8970947265625,386.55999755859375,1041780,0.0,0.0,0.0
2024-06-11 10:30:00-04:00,386.5,387.5194091796875,386.3399963378906,386.875,204254,0.0,0.0,0.0
2024-06-11 11:30:00-04:00,387.010009765625,387.2699890136719,386.1700134277344,386.215087890625,142052,0.0,0.0,0.0
2024-06-11 12:30:00-04:00,386.1600036621094,386.8699951171875,386.1099853515625,386.5350036621094,171979,0.0,0.0,0.0
2024-06-11 13:30:00-04:00,386.5299987792969,387.8900146484375,386.5299987792969,387.8399963378906,291341,0.0,0.0,0.0
2024-06-11 14:30:00-04:00,387.8870849609375,388.20001220703125,387.510009765625,387.57000732421875,148455,0.0,0.0,0.0
2024-06-11 15:30:00-04:00,387.510009765625,388.0799865722656,387.25,388.0199890136719,412417,0.0,0.0,0.0
2024-06-12 09:30:00-04:00,391.5799865722656,391.9100036621094,389.8299865722656,390.0199890136719,851632,0.0,0.0,0.0
2024-06-12 10:30:00-04:00,390.04998779296875,390.7749938964844,389.0201110839844,389.2699890136719,330009,0.0,0.0,0.0
2024-06-12 11:30:00-04:00,389.2550048828125,389.3299865722656,388.6099853515625,388.6099853515625,187271,0.0,0.0,0.0
2024-06-12 12:30:00-04:00,388.6986083984375,388.8620910644531,388.20001220703125,388.5,242287,0.0,0.0,0.0
2024-06-12 13:30:00-04:00,388.4549865722656,388.6499938964844,387.20001220703125,388.2820129394531,540756,0.0,0.0,0.0
2024-06-12 14:30:00-04:00,388.29998779296875,389.1000061035156,387.0199890136719,387.1099853515625,830004,0.0,0.0,0.0
2024-06-12 15:30:00-04:00,387.1700134277344,388.20001220703125,386.69000244140625,387.6099853515625,780500,0.0,0.0,0.0
2024-06-13 09:30:00-04:00,386.82000732421875,386.9599914550781,384.9200134277344,385.0400085449219,754372,0.0,0.0,0.0
2024-06-13 10:30:00-04:00,385.1650085449219,385.510009765625,384.5899963378906,385.4941101074219,607815,0.0,0.0,0.0
2024-06-13 11:30:00-04:00,385.5299987792969,385.67999267578125,384.67498779296875,384.7250061035156,283441,0.0,0.0,0.0
2024-06-13 12:30:00-04:00,384.70001220703125,386.5150146484375,384.66009521484375,386.3599853515625,581602,0.0,0.0,0.0
2024-06-13 13:30:00-04:00,386.3299865722656,386.8399963378906,386.1300048828125,386.82000732421875,255112,0.0,0.0,0.0
2024-06-13 14:30:00-04:00,386.8399963378906,387.6700134277344,386.6907958984375,386.9700012207031,335115,0.0,0.0,0.0
2024-06-13 15:30:00-04:00,386.92999267578125,387.3900146484375,386.7200012207031,386.8599853515625,260759,0.0,0.0,0.0
2024-06-14 09:30:00-04:00,384.6199951171875,385.9100036621094,383.6300048828125,384.1700134277344,803404,0.0,0.0,0.0
2024-06-14 10:30:00-04:00,384.1400146484375,385.7950134277344,383.80999755859375,385.7200012207031,348958,0.0,0.0,0.0
2024-06-14 11:30:00-04:00,385.80499267578125,386.1600036621094,385.3800048828125,385.7449951171875,335872,0.0,0.0,0.0
2024-06-14 12:30:00-04:00,385.6700134277344,386.5400085449219,385.590087890625,386.1199951171875,256058,0.0,0.0,0.0
2024-06-14 13:30:00-04:00,386.05999755859375,386.1000061035156,385.17999267578125,385.82000732421875,204781,0.0,0.0,0.0
2024-06-14 14:30:00-04:00,385.7900085449219,386.3800048828125,385.6000061035156,386.2149963378906,328488,0.0,0.0,0.0
2024-06-14 15:30:00-04:00,386.1199951171875,386.5,385.8800048828125,386.45001220703125,474413,0.0,0.0,0.0
2024-06-17 09:30:00-04:00,385.25,386.260009765625,384.9800109863281,386.0400085449219,366086,0.0,0.0,0.0
2024-06-17 10:30:00-04:00,386.0350036621094,387.3299865722656,385.7300109863281,387.1199951171875,186816,0.0,0.0,0.0
2024-06-17 11:30:00-04:00,387.1099853515625,387.760009765625,386.5400085449219,387.75,276984,0.0,0.0,0.0
2024-06-17 12:30:00-04:00,387.7699890136719,387.9104919433594,387.3800048828125,387.7200012207031,180574,0.0,0.0,0.0
2024-06-17 13:30:00-04:00,387.7300109863281,389.1000061035156,387.7099914550781,388.9800109863281,333997,0.0,0.0,0.0
2024-06-17 14:30:00-04:00,388.9700012207031,389.0400085449219,388.37921142578125,388.8800048828125,224968,0.0,0.0,0.0
2024-06-17 15:30:00-04:00,388.8599853515625,389.2099914550781,388.3900146484375,388.6300048828125,415653,0.0,0.0,0.0
2024-06-18 09:30:00-04:00,389.0,390.19000244140625,388.4200134277344,388.55999755859375,555104,0.0,0.0,0.0
2024-06-18 10:30:00-04:00,388.4800109863281,388.831787109375,388.0199890136719,388.3699951171875,194760,0.0,0.0,0.0
2024-06-18 11:30:00-04:00,388.3900146484375,389.14990234375,388.35009765625,388.533203125,305178,0.0,0.0,0.0
2024-06-18 12:30:00-04:00,388.54998779296875,388.7799987792969,388.2300109863281,388.510009765625,190746,0.0,0.0,0.0
2024-06-18 13:30:00-04:00,388.5950012207031,389.0899963378906,388.3699951171875,388.7099914550781,149659,0.0,0.0,0.0
2024-06-18 14:30:00-04:00,388.7049865722656,388.8399963378906,388.2200012207031,388.6400146484375,160925,0.0,0.0,0.0
2024-06-18 15:30:00-04:00,388.6600036621094,389.2499084472656,388.6000061035156,389.19000244140625,258283,0.0,0.0,0.0
2024-06-20 09:30:00-04:00,388.739990234375,390.9299011230469,388.3800048828125,390.4649963378906,587728,0.0,0.0,0.0
2024-06-20 10:30:00-04:00,390.3500061035156,390.5,389.6099853515625,389.7699890136719,297752,0.0,0.0,0.0
2024-06-20 11:30:00-04:00,389.70001220703125,390.625,389.6300048828125,390.1700134277344,113239,0.0,0.0,0.0
2024-06-20 12:30:00-04:00,390.1400146484375,391.1300048828125,389.79998779296875,390.8900146484375,343634,0.0,0.0,0.0
2024-06-20 13:30:00-04:00,390.8999938964844,392.94989013671875,390.6700134277344,392.9200134277344,718061,0.0,0.0,0.0
2024-06-20 14:30:00-04:00,392.94000244140625,393.1099853515625,391.8500061035156,392.3299865722656,658570,0.0,0.0,0.0
2024-06-20 15:30:00-04:00,392.32379150390625,392.3299865722656,391.5,392.0799865722656,698829,0.0,0.0,0.0
2024-06-21 09:30:00-04:00,391.6700134277344,392.4700012207031,390.4599914550781,392.409912109375,746855,0.874,0.0,0.0
2024-06-21 10:30:00-04:00,392.3699951171875,392.3700866699219,390.92999267578125,390.92999267578125,220545,0.0,0.0,0.0
2024-06-21 11:30:00-04:00,390.92999267578125,391.239990234375,390.6900939941406,391.1300048828125,261615,0.0,0.0,0.0
2024-06-21 12:30:00-04:00,391.1600036621094,391.6400146484375,391.0299987792969,391.1600036621094,177627,0.0,0.0,0.0
2024-06-21 13:30:00-04:00,391.1300048828125,391.7900085449219,390.9849853515625,391.7099914550781,229241,0.0,0.0,0.0
2024-06-21 14:30:00-04:00,391.6499938964844,391.67999267578125,391.1700134277344,391.3399963378906,207239,0.0,0.0,0.0
2024-06-21 15:30:00-04:00,391.3500061035156,391.8599853515625,391.2699890136719,391.29998779296875,545415,0.0,0.0,0.0
2024-06-24 09:30:00-04:00,392.4700012207031,394.9100036621094,391.8999938964844,394.6000061035156,690427,0.0,0.0,0.0
2024-06-24 10:30:00-04:00,394.6300048828125,395.5899963378906,394.55999755859375,395.2900085449219,524830,0.0,0.0,0.0
2024-06-24 11:30:00-04:00,395.2699890136719,395.3800048828125,394.6700134277344,394.79998779296875,286871,0.0,0.0,0.0
2024-06-24 12:30:00-04:00,394.7900085449219,394.9049987792969,393.8699951171875,394.0899963378906,260927,0.0,0.0,0.0
2024-06-24 13:30:00-04:00,394.05999755859375,394.1300048828125,393.489990234375,394.0899963378906,260846,0.0,0.0,0.0
2024-06-24 14:30:00-04:00,394.1199951171875,394.42999267578125,393.989990234375,394.1600036621094,346902,0.0,0.0,0.0
2024-06-24 15:30:00-04:00,394.2300109863281,394.6700134277344,393.92498779296875,393.989990234375,630826,0.0,0.0,0.0
2024-06-25 09:30:00-04:00,393.55999755859375,394.1054992675781,392.19000244140625,392.739990234375,629105,0.0,0.0,0.0
2024-06-25 10:30:00-04:00,392.79998779296875,392.94000244140625,391.0899963378906,391.3500061035156,270250,0.0,0.0,0.0
2024-06-25 11:30:00-04:00,391.3500061035156,391.4700012207031,390.5299987792969,390.5299987792969,283594,0.0,0.0,0.0
2024-06-25 12:30:00-04:00,390.5,391.0199890136719,389.82000732421875,391.0199890136719,546035,0.0,0.0,0.0
2024-06-25 13:30:00-04:00,391.0093078613281,391.4599914550781,390.69000244140625,391.45001220703125,0,0.0,0.0,0.0
2024-06-25 14:30:00-04:00,391.42999267578125,391.5299987792969,390.8900146484375,391.3399963378906,2304264,0.0,0.0,0.0
2024-06-25 15:30:00-04:00,391.2900085449219,391.29998779296875,390.7250061035156,391.0299987792969,443872,0.0,0.0,0.0
2024-06-26 09:30:00-04:00,390.0899963378906,390.19000244140625,389.010009765625,389.6300048828125,421709,0.0,0.0,0.0
2024-06-26 10:30:00-04:00,389.55999755859375,390.7200012207031,389.5299987792969,390.5,162423,0.0,0.0,0.0
2024-06-26 11:30:00-04:00,390.510009765625,391.5199890136719,390.4425964355469,391.3699951171875,156485,0.0,0.0,0.0
2024-06-26 12:30:00-04:00,391.3424987792969,391.6099853515625,390.9800109863281,391.3699951171875,150429,0.0,0.0,0.0
2024-06-26 13:30:00-04:00,391.30999755859375,391.6000061035156,391.2099914550781,391.5249938964844,91367,0.0,0.0,0.0
2024-06-26 14:30:00-04:00,391.5350036621094,391.7193908691406,391.1700134277344,391.2099914550781,126205,0.0,0.0,0.0
2024-06-26 15:30:00-04:00,391.1700134277344,391.7300109863281,391.0199890136719,391.20001220703125,233750,0.0,0.0,0.0
2024-06-27 09:30:00-04:00,390.6099853515625,391.8349914550781,390.3699951171875,391.7699890136719,364864,0.0,0.0,0.0
2024-06-27 10:30:00-04:00,391.79998779296875,392.3599853515625,391.5,391.760009765625,188795,0.0,0.0,0.0
2024-06-27 11:30:00-04:00,391.739990234375,392.3599853515625,391.5899963378906,392.1400146484375,86122,0.0,0.0,0.0
2024-06-27 12:30:00-04:00,392.1099853515625,392.3900146484375,391.7300109863281,392.3299865722656,86442,0.0,0.0,0.0
2024-06-27 13:30:00-04:00,392.3299865722656,392.3299865722656,390.3500061035156,390.3500061035156,348663,0.0,0.0,0.0
2024-06-27 14:30:00-04:00,390.30499267578125,391.17999267578125,390.156005859375,391.1700134277344,230265,0.0,0.0,0.0
2024-06-27 15:30:00-04:00,391.20001220703125,391.6400146484375,391.1636962890625,391.5799865722656,250371,0.0,0.0,0.0
2024-06-28 09:30:00-04:00,391.3699951171875,394.2300109863281,390.95001220703125,393.4599914550781,1341621,0.0,0.0,0.0
2024-06-28 10:30:00-04:00,393.4800109863281,394.31988525390625,392.2250061035156,392.4599914550781,354446,0.0,0.0,0.0
2024-06-28 11:30:00-04:00,392.3999938964844,392.9599914550781,391.2799987792969,391.8500061035156,314008,0.0,0.0,0.0
2024-06-28 12:30:00-04:00,391.8299865722656,392.0400085449219,391.2900085449219,391.3999938964844,201209,0.0,0.0,0.0
2024-06-28 13:30:00-04:00,391.4100036621094,391.4100036621094,390.3599853515625,390.4200134277344,402601,0.0,0.0,0.0
2024-06-28 14:30:00-04:00,390.3999938964844,390.489990234375,389.80999755859375,390.19000244140625,259475,0.0,0.0,0.0
2024-06-28 15:30:00-04:00,390.2200012207031,391.19000244140625,389.20001220703125,391.19000244140625,621893,0.0,0.0,0.0
2024-07-01 09:30:00-04:00,392.0799865722656,394.2900085449219,391.4200134277344,391.8399963378906,1178612,0.0,0.0,0.0
2024-07-01 10:30:00-04:00,391.8699951171875,391.92999267578125,390.260009765625,391.3399963378906,402831,0.0,0.0,0.0
2024-07-01 11:30:00-04:00,391.4115905761719,391.80999755859375,391.0,391.80999755859375,231660,0.0,0.0,0.0
2024-07-01 12:30:00-04:00,391.7900085449219,392.0299987792969,391.5392150878906,391.7701110839844,137228,0.0,0.0,0.0
2024-07-01 13:30:00-04:00,391.7099914550781,391.82000732421875,391.3599853515625,391.3900146484375,99468,0.0,0.0,0.0
2024-07-01 14:30:00-04:00,391.4100036621094,391.4100036621094,390.5400085449219,390.8399963378906,187390,0.0,0.0,0.0
2024-07-01 15:30:00-04:00,390.80999755859375,391.7900085449219,390.80999755859375,391.4800109863281,226709,0.0,0.0,0.0
2024-07-02 09:30:00-04:00,390.7900085449219,392.04998779296875,390.69000244140625,391.4200134277344,474005,0.0,0.0,0.0
2024-07-02 10:30:00-04:00,391.45001220703125,391.6400146484375,390.8999938964844,391.6036071777344,157404,0.0,0.0,0.0
2024-07-02 11:30:00-04:00,391.6199951171875,391.80499267578125,390.7799987792969,391.1650085449219,143092,0.0,0.0,0.0
2024-07-02 12:30:00-04:00,391.0299987792969,391.510009765625,390.7300109863281,391.45001220703125,141615,0.0,0.0,0.0
2024-07-02 13:30:00-04:00,391.4200134277344,392.69000244140625,391.39739990234375,392.57501220703125,262888,0.0,0.0,0.0
2024-07-02 14:30:00-04:00,392.5899963378906,392.82501220703125,392.360595703125,392.7200012207031,110979,0.0,0.0,0.0
2024-07-02 15:30:00-04:00,392.6600036621094,393.2900085449219,392.6600036621094,393.25,382177,0.0,0.0,0.0
2024-07-03 09:30:00-04:00,393.92999267578125,394.05499267578125,392.7799987792969,393.2300109863281,852169,0.0,0.0,0.0
2024-07-03 10:30:00-04:00,393.2300109863281,393.3699951171875,392.2699890136719,392.4100036621094,280718,0.0,0.0,0.0
2024-07-03 11:30:00-04:00,392.3999938964844,393.0150146484375,392.1401062011719,392.4949951171875,502307,0.0,0.0,0.0
2024-07-05 09:30:00-04:00,393.19000244140625,393.3999938964844,391.6499938964844,391.9700012207031,462579,0.0,0.0,0.0
2024-07-05 10:30:00-04:00,392.0400085449219,393.2597961425781,391.8699951171875,392.8599853515625,331526,0.0,0.0,0.0
2024-07-05 11:30:00-04:00,392.8800048828125,393.489990234375,392.57000732421875,392.5793151855469,160058,0.0,0.0,0.0
2024-07-05 12:30:00-04:00,392.6099853515625,392.7200012207031,392.19000244140625,392.6099853515625,145983,0.0,0.0,0.0
2024-07-05 13:30:00-04:00,392.6099853515625,393.44000244140625,392.6099853515625,393.2300109863281,175035,0.0,0.0,0.0
2024-07-05 14:30:00-04:00,393.239990234375,393.8399963378906,393.1300048828125,393.42999267578125,342835,0.0,0.0,0.0
2024-07-05 15:30:00-04:00,393.3800048828125,394.0,393.3699951171875,393.70001220703125,350778,0.0,0.0,0.0
2024-07-08 09:30:00-04:00,394.4100036621094,396.73199462890625,394.3399963378906,395.3399963378906,1723136,0.0,0.0,0.0
2024-07-08 10:30:00-04:00,395.3500061035156,395.6400146484375,394.1700134277344,394.239990234375,275900,0.0,0.0,0.0
2024-07-08 11:30:00-04:00,394.2699890136719,394.2699890136719,392.9200134277344,393.25,447159,0.0,0.0,0.0
2024-07-08 12:30:00-04:00,393.239990234375,393.6099853515625,392.7799987792969,392.95001220703125,136938,0.0,0.0,0.0
2024-07-08 13:30:00-04:00,392.9200134277344,393.5,392.9200134277344,393.3599853515625,165342,0.0,0.0,0.0
2024-07-08 14:30:00-04:00,393.3999938964844,393.45001220703125,392.8500061035156,393.3699951171875,208640,0.0,0.0,0.0
2024-07-08 15:30:00-04:00,393.3599853515625,393.5400085449219,393.0950012207031,393.45001220703125,336329,0.0,0.0,0.0
2024-07-09 09:30:00-04:00,393.2200012207031,393.3500061035156,391.4700012207031,391.94000244140625,1015488,0.0,0.0,0.0
2024-07-09 10:30:00-04:00,391.9200134277344,392.7699890136719,391.8699951171875,392.5899963378906,505509,0.0,0.0,0.0
2024-07-09 11:30:00-04:00,392.5408935546875,393.7300109863281,392.4599914550781,393.7300109863281,270041,0.0,0.0,0.0
2024-07-09 12:30:00-04:00,393.7200012207031,395.0400085449219,393.6700134277344,394.1700134277344,484832,0.0,0.0,0.0
2024-07-09 13:30:00-04:00,394.1600036621094,394.3399963378906,393.1099853515625,393.1300048828125,250745,0.0,0.0,0.0
2024-07-09 14:30:00-04:00,393.1449890136719,393.3699951171875,392.5249938964844,393.1099853515625,555193,0.0,0.0,0.0
2024-07-09 15:30:00-04:00,392.92999267578125,393.2699890136719,392.82000732421875,392.95001220703125,699156,0.0,0.0,0.0
2024-07-10 09:30:00-04:00,392.94000244140625,393.6300048828125,392.6600036621094,392.760009765625,762646,0.0,0.0,0.0
2024-07-10 10:30:00-04:00,392.67999267578125,393.80999755859375,392.6400146484375,393.75,455208,0.0,0.0,0.0
2024-07-10 11:30:00-04:00,393.82000732421875,395.010009765625,393.7699890136719,394.80999755859375,310242,0.0,0.0,0.0
2024-07-10 12:30:00-04:00,394.80999755859375,395.3699951171875,394.55999755859375,395.0199890136719,349976,0.0,0.0,0.0
2024-07-10 13:30:00-04:00,395.04998779296875,395.2799987792969,394.7850036621094,394.95001220703125,351182,0.0,0.0,0.0
2024-07-10 14:30:00-04:00,394.9700012207031,395.67999267578125,394.95001220703125,395.57000732421875,329873,0.0,0.0,0.0
2024-07-10 15:30:00-04:00,395.54998779296875,397.4599914550781,395.5400085449219,397.20001220703125,1497674,0.0,0.0,0.0
